ID,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19785.0,35.0, Private,126675.0,,9.0, Divorced,, Not-in-family, White, Male,,0.0,46.0, ?, <=50K
19786.0,30.0,,158420.0, Bachelors,13.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,,25.0, United-States, <=50K
19787.0,47.0,,83046.0,,,, ?,, White,,0.0,0.0,18.0, United-States, <=50K
19788.0,29.0, Private,46609.0, 10th,6.0, Never-married, Craft-repair, Not-in-family,, Male,,,40.0, ?, <=50K
,17.0, ?,170320.0, 11th,7.0,,,, White,,0.0,0.0,, United-States, <=50K
,32.0, Self-emp-not-inc,, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,,45.0, United-States, >50K
19791.0,, Private,, Bachelors,, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,
19792.0,47.0, Local-gov,81654.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,,0.0,56.0, United-States, >50K
,50.0, Private,177705.0,,13.0,, Other-service, Not-in-family, White,,0.0,0.0,40.0, United-States,
,42.0,,124792.0, HS-grad,9.0,, Craft-repair, Husband, Black, Male,7688.0,,45.0, United-States,
19795.0,32.0, Self-emp-not-inc,129497.0, Some-college,10.0, Married-civ-spouse, Craft-repair,, White, Male,0.0,,55.0, United-States,
19796.0,, Private,114413.0,,12.0, Married-civ-spouse, Sales, Husband, White,,0.0,,30.0, United-States,
19797.0,53.0,,189511.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White,,,,40.0, United-States, <=50K
19798.0,58.0,,111625.0, Bachelors,13.0, Widowed, Exec-managerial, Unmarried, White, Male,,,40.0, United-States,
19799.0,45.0, Private,246431.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White,,0.0,0.0,30.0, United-States,
19800.0,31.0, Private,147654.0,,, Never-married, Exec-managerial, Own-child, White, Male,0.0,,40.0, United-States, <=50K
19801.0,32.0,,443546.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
19802.0,37.0, Private,281751.0, Some-college,,,, Unmarried, White, Female,0.0,,30.0, United-States, <=50K
,,,263128.0, Some-college,10.0, Never-married,, Not-in-family, White,,0.0,0.0,60.0, United-States, <=50K
19804.0,26.0, Private,292692.0,,8.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, Mexico,
19805.0,47.0,,, HS-grad,9.0,,, Husband, White, Male,0.0,0.0,80.0, United-States,
19806.0,34.0,,430554.0,,10.0,, Exec-managerial, Husband, White, Male,,,50.0, United-States, >50K
,42.0, Private,317078.0, HS-grad,9.0, Divorced,, Not-in-family, Black,,,0.0,40.0, United-States, <=50K
19808.0,48.0,,108557.0, Bachelors,13.0, Married-civ-spouse, Tech-support,, White,,,,40.0, United-States,
,32.0,,207400.0, HS-grad,9.0, Never-married,, Unmarried, Black,,0.0,0.0,40.0, United-States, <=50K
19810.0,35.0, Private,,,, Married-civ-spouse, Exec-managerial, Wife, White,,0.0,,42.0, United-States, >50K
19811.0,46.0, Local-gov,, Doctorate,16.0,, Prof-specialty, Wife, White, Female,0.0,1902.0,52.0,,
19812.0,38.0, Private,238980.0,,10.0, Married-civ-spouse,, Husband, White, Male,,,40.0, United-States,
19813.0,49.0,,407495.0, HS-grad,9.0, Married-spouse-absent, ?, Not-in-family,,,,0.0,70.0, United-States,
,35.0,,183800.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,
19815.0,61.0, ?,, HS-grad,9.0,, ?, Not-in-family, White,,4865.0,,40.0, United-States, <=50K
19816.0,45.0, Private,287190.0,,12.0, Divorced,, Unmarried, Black,,0.0,,35.0, United-States, <=50K
19817.0,31.0, Private,111363.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
19818.0,52.0, Self-emp-inc,260938.0, Some-college,10.0,, Exec-managerial, Husband, White, Male,0.0,,60.0, United-States,
,20.0, Private,, Some-college,10.0, Never-married,,, White, Male,0.0,,50.0, United-States,
19820.0,64.0,,, 11th,7.0, Married-civ-spouse,, Husband, White, Male,0.0,,30.0, United-States, <=50K
19821.0,20.0,,117618.0, Some-college,10.0, Never-married,, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
19822.0,24.0, Private,, Masters,14.0, Never-married, Tech-support, Not-in-family, White, Male,,,50.0, United-States,
,29.0, Private,, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White,,0.0,,40.0, United-States, >50K
19824.0,23.0, Private,174413.0,,13.0, Never-married,, Not-in-family, White, Female,0.0,,40.0, United-States, <=50K
19825.0,34.0,,,,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,,,40.0, United-States, <=50K
19826.0,54.0,,,,14.0, Widowed,, Unmarried, White, Female,,0.0,38.0, United-States,
19827.0,21.0, Private,82497.0,,10.0, Never-married,,, White, Female,0.0,0.0,30.0, United-States, <=50K
19828.0,23.0,,193090.0, Bachelors,13.0, Never-married,,, White,,0.0,0.0,30.0, United-States, <=50K
19829.0,79.0,,172220.0, 7th-8th,4.0, Widowed, Priv-house-serv, Not-in-family, White, Female,,0.0,30.0, United-States,
19830.0,55.0, Private,, Masters,14.0, Married-civ-spouse,, Husband, White,,,0.0,40.0, United-States, >50K
19831.0,42.0, ?,234277.0,,9.0, Married-spouse-absent, ?, Not-in-family, White,,0.0,0.0,35.0, United-States, <=50K
19832.0,60.0,,163729.0, HS-grad,9.0, Divorced,, Unmarried, White,,2597.0,0.0,40.0, United-States,
,37.0,,434097.0, Assoc-acdm,,,,, Black, Male,0.0,0.0,40.0, United-States, <=50K
,47.0,,,,9.0, Divorced, Transport-moving,, White,,,,40.0, United-States, <=50K
19835.0,20.0,,178628.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,,40.0, United-States, <=50K
,53.0,,96827.0,,13.0, Never-married,,,,,,,40.0, Canada, <=50K
19837.0,,,154667.0,,9.0, Married-civ-spouse, Machine-op-inspct, Wife, White,,0.0,,40.0, United-States, <=50K
19838.0,43.0, Private,, Some-college,10.0, Divorced, Prof-specialty,, Black, Female,,0.0,40.0, United-States, <=50K
19839.0,24.0, Self-emp-not-inc,166036.0, Some-college,, Married-civ-spouse, Transport-moving, Husband,, Male,0.0,0.0,60.0, United-States, <=50K
,23.0, Private,, HS-grad,9.0, Never-married,, Own-child, Amer-Indian-Eskimo, Male,,0.0,40.0, United-States, <=50K
,, Private,162312.0, Assoc-voc,11.0, Never-married,, Not-in-family, Other,,0.0,0.0,40.0, United-States, <=50K
19842.0,58.0, Private,, Some-college,10.0, Divorced,, Unmarried, Black,,0.0,0.0,40.0, United-States,
19843.0,55.0,,, Assoc-acdm,, Married-civ-spouse, ?, Husband, Black, Male,,0.0,40.0, United-States, >50K
,40.0, Private,111829.0, Masters,14.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,
,,,175669.0, Some-college,10.0,, Adm-clerical, Wife, White, Female,,,40.0, United-States,
19846.0,25.0, State-gov,104097.0,,14.0,, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
,23.0, Local-gov,117618.0, Bachelors,13.0,, Prof-specialty, Own-child, White, Male,0.0,0.0,24.0, United-States,
,, Self-emp-inc,202450.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,,50.0, United-States,
19849.0,26.0, Private,, Some-college,10.0, Separated,, Unmarried, White,,0.0,,35.0, United-States,
19850.0,60.0, Private,101096.0,,16.0,,, Not-in-family,,,0.0,0.0,65.0, United-States, >50K
19851.0,39.0, Private,236391.0,,9.0, Married-civ-spouse,, Husband, White,,,,50.0, United-States, >50K
,21.0, Private,136975.0, HS-grad,9.0, Never-married, Other-service,, White, Male,0.0,0.0,40.0, United-States,
19853.0,45.0, Private,167523.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,2179.0,45.0, United-States, <=50K
19854.0,33.0,,,,10.0, Never-married,,, White,,,0.0,40.0, United-States,
19855.0,26.0, Private,248612.0, Bachelors,13.0,, Exec-managerial,, White, Male,0.0,,70.0, United-States, >50K
19856.0,39.0, Private,151023.0, Some-college,10.0, Divorced,, Unmarried, White,,114.0,0.0,45.0, United-States, <=50K
19857.0,29.0, Private,236436.0,,12.0, Never-married, Prof-specialty, Not-in-family, White, Female,8614.0,0.0,40.0, United-States,
19858.0,29.0, ?,153167.0,,10.0, Never-married,, Own-child, Black,,0.0,,40.0, United-States, <=50K
19859.0,52.0,,61735.0, 11th,, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
19860.0,34.0,,243165.0, Bachelors,13.0,,, Husband, White, Male,,0.0,30.0, United-States,
,24.0, Private,, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White,,,,48.0, United-States, <=50K
19862.0,77.0, Self-emp-inc,84979.0, Doctorate,16.0, Married-civ-spouse, Farming-fishing, Husband, White,,20051.0,,40.0, United-States,
,34.0, Self-emp-not-inc,, Masters,14.0,,, Husband, White, Male,0.0,0.0,60.0, United-States,
19864.0,53.0,,168539.0,,, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,70.0, United-States, <=50K
,31.0,,179013.0,,9.0, Separated, Craft-repair, Not-in-family, Black, Male,0.0,,40.0, United-States, <=50K
19866.0,58.0, Private,196643.0,,9.0, Divorced,, Not-in-family, White, Female,0.0,,15.0, United-States, <=50K
19867.0,50.0, Self-emp-not-inc,68898.0,,14.0,,, Husband, White, Male,,0.0,55.0, United-States, >50K
19868.0,32.0,,156464.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,40.0, United-States, <=50K
,57.0,,35884.0, HS-grad,9.0, Divorced,,, White, Female,0.0,0.0,40.0, United-States,
19870.0,, Private,182714.0, HS-grad,9.0, Never-married,,, White,,,,45.0, United-States, <=50K
19871.0,77.0,,, 9th,5.0, Married-civ-spouse,, Wife, Black,,0.0,0.0,10.0, United-States,
,37.0,,177277.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
19873.0,51.0,,70767.0, HS-grad,9.0,, Adm-clerical, Other-relative, White, Female,,0.0,40.0, United-States,
19874.0,33.0, Self-emp-not-inc,520078.0, Assoc-acdm,12.0, Divorced, Sales, Unmarried, Black, Male,0.0,,60.0, United-States, <=50K
19875.0,53.0, Local-gov,321770.0, HS-grad,9.0, Married-spouse-absent, Transport-moving, Other-relative, White, Female,0.0,0.0,35.0, United-States,
19876.0,32.0,,158416.0, HS-grad,9.0, Divorced,,, White,,,0.0,50.0, United-States,
19877.0,30.0, Private,312667.0,,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,,0.0,40.0, United-States, <=50K
19878.0,19.0, Private,208656.0,,10.0, Never-married, Adm-clerical, Own-child, White,,,0.0,20.0, United-States,
19879.0,33.0,,31481.0, Bachelors,, Married-spouse-absent, Other-service, Unmarried, White, Female,0.0,0.0,24.0, United-States, <=50K
,31.0, Private,259531.0,,11.0, Never-married,, Not-in-family, White,,0.0,,40.0, United-States, <=50K
19881.0,28.0,,, Some-college,10.0, Never-married, Adm-clerical, Unmarried,, Female,,0.0,40.0, United-States,
19882.0,19.0,,162954.0,,8.0,, Other-service, Own-child, White, Female,0.0,0.0,20.0,,
19883.0,27.0,,, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White,,0.0,,60.0, United-States,
19884.0,21.0, Private,308237.0,,3.0, Married-civ-spouse, Handlers-cleaners,, White,,0.0,0.0,40.0, Mexico,
19885.0,24.0, Private,103064.0, Bachelors,13.0,,, Not-in-family, White, Female,0.0,,40.0, United-States,
19886.0,46.0, Private,185847.0,,9.0,,, Not-in-family, White,,0.0,0.0,54.0, United-States,
19887.0,31.0, Private,168521.0, Bachelors,13.0,, Exec-managerial, Not-in-family, White,,0.0,,40.0, United-States,
19888.0,60.0, Private,198170.0, Some-college,10.0,, Transport-moving, Husband, White,,0.0,0.0,40.0, United-States,
19889.0,21.0, Private,353628.0, 10th,6.0, Separated, Sales,, Black, Female,0.0,,38.0, United-States,
19890.0,38.0, ?,273285.0,,7.0, Never-married, ?, Not-in-family, White,,,0.0,32.0, United-States,
,31.0,,272069.0, Assoc-voc,11.0, Divorced,, Not-in-family, White,,0.0,0.0,40.0, United-States, <=50K
19892.0,26.0,,22328.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White,,0.0,,40.0, United-States, >50K
19893.0,46.0,,309212.0, HS-grad,9.0, Divorced,, Not-in-family, White, Female,0.0,,25.0, United-States,
,25.0,,148888.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,
19895.0,23.0, Local-gov,324637.0,,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,,30.0, United-States, <=50K
19896.0,53.0,,55139.0,,14.0, Married-civ-spouse, Exec-managerial, Husband, White,,,,40.0, United-States,
19897.0,42.0,,212206.0, Masters,14.0,,, Wife, White, Female,0.0,1887.0,48.0, United-States,
,29.0, Private,119004.0, HS-grad,9.0, Married-civ-spouse,, Wife, White,,,2179.0,40.0, United-States, <=50K
19899.0,45.0,,252079.0,,10.0, Married-civ-spouse, Prof-specialty, Husband, White,,0.0,,50.0, United-States,
19900.0,70.0,,, Bachelors,13.0,,, Not-in-family, White, Male,0.0,,40.0, United-States, <=50K
,55.0, Self-emp-inc,, Bachelors,, Married-civ-spouse, Sales, Husband, White,,99999.0,0.0,60.0, United-States,
19902.0,40.0, State-gov,174283.0,,16.0, Married-civ-spouse, Prof-specialty, Husband, White,,,,50.0, United-States, >50K
19903.0,17.0, Private,126832.0, 10th,6.0,, Other-service,, White,,0.0,,30.0, United-States, <=50K
,18.0, Private,, HS-grad,9.0, Never-married,, Own-child, White,,,,40.0, United-States,
19905.0,34.0, Private,, Masters,, Never-married,, Unmarried, White,,,,60.0, United-States,
19906.0,41.0,,282964.0, Some-college,10.0, Divorced,,, White,,,0.0,40.0, United-States, <=50K
19907.0,, Private,,,13.0, Never-married, Adm-clerical,, White,,0.0,,40.0, United-States,
,23.0, State-gov,, HS-grad,9.0, Never-married, Protective-serv, Own-child, White,,0.0,0.0,40.0, United-States, <=50K
19909.0,32.0,,, Some-college,10.0, Never-married,, Other-relative, White, Male,0.0,,40.0, United-States,
,56.0,,136472.0, 7th-8th,4.0, Married-civ-spouse,, Husband,,,0.0,0.0,48.0, United-States, <=50K
,36.0,,132879.0, HS-grad,,, Exec-managerial, Unmarried, White, Male,0.0,0.0,45.0, United-States, <=50K
19912.0,26.0,,314798.0, HS-grad,, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
,62.0,,143943.0, Bachelors,, Widowed,, Unmarried, White, Female,0.0,0.0,7.0, United-States, <=50K
19914.0,35.0,,134367.0, Assoc-acdm,12.0, Divorced,, Unmarried, White, Female,,,40.0, United-States, <=50K
19915.0,25.0, Local-gov,366796.0, Bachelors,, Never-married,, Not-in-family, White, Female,0.0,,40.0, United-States,
19916.0,28.0, Private,195573.0, HS-grad,9.0,, Transport-moving, Husband, White,,0.0,0.0,50.0, United-States,
,21.0, Private,33616.0, Some-college,10.0, Never-married,,, White, Female,0.0,,25.0, United-States,
19918.0,31.0,,164190.0, 10th,6.0, Married-civ-spouse,, Husband, White,,0.0,0.0,40.0, United-States, <=50K
19919.0,23.0, Private,380281.0,,12.0,,, Own-child, White, Male,0.0,0.0,25.0, Columbia,
19920.0,58.0, Self-emp-inc,190763.0, Bachelors,, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
,55.0,,209535.0, Masters,14.0, Married-civ-spouse,, Husband, White, Male,,0.0,40.0, United-States,
19922.0,54.0,,156003.0, HS-grad,9.0,, Craft-repair, Husband, White, Male,,0.0,40.0, United-States,
19923.0,33.0,,55699.0, HS-grad,9.0,,, Husband, White,,3908.0,0.0,40.0, United-States,
19924.0,28.0,,, 11th,7.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7688.0,,40.0, United-States,
19925.0,40.0, Private,198790.0, 11th,7.0, Married-civ-spouse, Machine-op-inspct,, White,,0.0,0.0,30.0, United-States, <=50K
19926.0,33.0,,272359.0, Bachelors,13.0,, Sales, Husband, White, Male,,0.0,80.0,,
19927.0,27.0,,, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander,,,,10.0, India, <=50K
19928.0,55.0,,143266.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Male,0.0,,25.0,,
19929.0,, Private,192386.0,,9.0, Separated, Transport-moving, Unmarried, White,,0.0,,45.0, United-States,
,23.0,,99543.0, 12th,8.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,46.0, United-States,
19931.0,66.0,,169435.0,,9.0, Widowed,,, White, Male,0.0,,16.0, United-States, <=50K
19932.0,34.0, Self-emp-not-inc,34572.0, Assoc-voc,11.0,, Exec-managerial, Husband, White, Male,0.0,,60.0, United-States,
19933.0,39.0, Private,119272.0, 10th,6.0,, Transport-moving,, White, Male,0.0,,40.0, United-States,
19934.0,21.0,,, Some-college,10.0, Never-married,, Own-child, Black, Female,,,40.0, United-States,
19935.0,26.0, Private,154785.0, Some-college,10.0, Married-spouse-absent,, Own-child,, Female,0.0,0.0,35.0, United-States, <=50K
19936.0,21.0, Private,213041.0, HS-grad,9.0, Never-married,, Own-child, White, Female,,0.0,40.0, Cuba, <=50K
19937.0,, Private,229939.0, HS-grad,9.0, Married-civ-spouse,, Husband, White,,,0.0,40.0, United-States, <=50K
19938.0,61.0,,175331.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
,30.0, Private,226443.0, Bachelors,13.0,, Sales,, White, Male,0.0,,50.0, United-States, >50K
19940.0,22.0, Private,,,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,,0.0,40.0, United-States, <=50K
,47.0, Private,161311.0, HS-grad,9.0, Divorced,,, White,,0.0,,30.0, United-States, <=50K
19942.0,50.0,,98215.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White,,0.0,0.0,40.0, United-States,
,67.0,,118363.0, Bachelors,13.0,,,, White,,,,, United-States,
19944.0,59.0,,,,, Married-civ-spouse,, Husband, White,,0.0,0.0,40.0, United-States, <=50K
19945.0,35.0, Private,356238.0, Assoc-acdm,12.0, Never-married,, Not-in-family, White,,0.0,0.0,80.0, United-States,
19946.0,56.0, Self-emp-not-inc,39380.0, Some-college,10.0, Married-spouse-absent,,, White, Female,27828.0,,20.0, United-States, >50K
19947.0,28.0,,315287.0, HS-grad,, Never-married,, Other-relative, Black,,0.0,0.0,40.0, ?,
19948.0,34.0, Private,269723.0, HS-grad,9.0,, Exec-managerial, Unmarried, White, Female,,,50.0, United-States,
19949.0,63.0, Private,,,6.0, Widowed,, Unmarried, White,,0.0,,56.0, United-States, <=50K
,,,50880.0, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,,0.0,40.0, Germany,
19951.0,41.0,,,,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,,44.0, United-States, >50K
19952.0,26.0,,276309.0,,10.0, Never-married,, Own-child, Black, Female,0.0,,20.0, United-States, <=50K
19953.0,47.0, Private,175925.0,,6.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,2179.0,52.0, United-States,
19954.0,29.0, Self-emp-not-inc,164607.0,,11.0, Married-civ-spouse,, Husband, White,,0.0,0.0,50.0, United-States,
19955.0,30.0,,224462.0, HS-grad,9.0,,, Own-child, White, Male,,,40.0, United-States, <=50K
19956.0,19.0, Private,92863.0, HS-grad,9.0, Never-married,, Own-child, White,,,,20.0, United-States, <=50K
19957.0,27.0,,,,13.0, Never-married, Adm-clerical,, White,,0.0,,37.0, United-States,
,59.0, Self-emp-not-inc,31137.0, HS-grad,9.0, Married-civ-spouse,,, White, Male,0.0,,70.0, United-States, <=50K
19959.0,19.0, Private,199495.0, HS-grad,9.0, Never-married, Craft-repair,, White, Male,0.0,0.0,40.0, United-States, <=50K
19960.0,45.0, Private,, 9th,5.0, Married-civ-spouse,, Husband, Asian-Pac-Islander,,,,40.0, India, <=50K
19961.0,37.0, Private,220585.0, HS-grad,9.0,, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
,44.0,,231793.0, Doctorate,16.0, Married-spouse-absent,, Unmarried, White,,0.0,0.0,38.0, United-States,
,34.0, Federal-gov,191342.0, Bachelors,, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,,0.0,38.0, United-States, <=50K
,30.0,,186420.0,,13.0, Never-married, Tech-support,, White, Female,,,35.0, United-States, <=50K
19965.0,30.0,,328242.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander,,,,40.0, Hong, >50K
,56.0, Private,279340.0, 11th,7.0,,, Not-in-family, Black, Female,0.0,,40.0, United-States, <=50K
19967.0,19.0, Private,174478.0, HS-grad,9.0,, Other-service, Own-child, White,,,0.0,40.0, United-States,
,37.0, Private,151771.0,,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,
