age,education,marital-status,relationship,sex,income
58,Some-college,Married-civ-spouse,Husband,Male,
33,,Divorced,Not-in-family,Male,<=50K
28,Masters,Married-civ-spouse,,,
19,11th,Never-married,,Female,<=50K
44,Some-college,,,Female,
68,,Never-married,Not-in-family,,<=50K
33,HS-grad,Married-civ-spouse,Husband,,
24,HS-grad,Divorced,,Female,<=50K
,HS-grad,Married-civ-spouse,Husband,,<=50K
38,Bachelors,Married-civ-spouse,Husband,Male,
31,HS-grad,Separated,Unmarried,,<=50K
29,,Divorced,Not-in-family,Female,<=50K
65,,Widowed,Not-in-family,Female,<=50K
55,HS-grad,Widowed,Other-relative,Female,<=50K
49,HS-grad,Married-civ-spouse,,,<=50K
27,HS-grad,Never-married,,Female,<=50K
,,Divorced,Not-in-family,,<=50K
33,Some-college,,Husband,,>50K
22,,Never-married,Own-child,Male,<=50K
41,HS-grad,Married-civ-spouse,,,
,HS-grad,Married-civ-spouse,Husband,Male,<=50K
38,Some-college,Divorced,Not-in-family,Male,<=50K
43,HS-grad,Married-civ-spouse,Husband,Male,
40,,,,,<=50K
32,Some-college,Married-civ-spouse,Husband,,>50K
,HS-grad,Never-married,Unmarried,Female,<=50K
35,Bachelors,,Husband,Male,<=50K
41,Masters,Married-civ-spouse,,Male,>50K
33,Bachelors,,,,<=50K
36,Bachelors,Married-civ-spouse,,,
33,Bachelors,,,,
53,HS-grad,Married-civ-spouse,Husband,,>50K
27,,Never-married,Not-in-family,Male,
22,Bachelors,,Own-child,,<=50K
26,HS-grad,Married-civ-spouse,Husband,Male,<=50K
,,Married-civ-spouse,Wife,,<=50K
48,Some-college,Divorced,,,<=50K
23,HS-grad,Never-married,Own-child,Female,
26,Some-college,Never-married,Unmarried,Female,
35,Bachelors,,Husband,,<=50K
46,Some-college,Married-civ-spouse,,,>50K
65,,,Unmarried,,<=50K
53,HS-grad,Widowed,Not-in-family,,
18,5th-6th,Never-married,Other-relative,Male,<=50K
,Prof-school,Married-civ-spouse,,,>50K
28,HS-grad,Never-married,,,
37,,,Husband,,>50K
61,,Married-civ-spouse,Husband,Male,<=50K
59,Bachelors,Married-civ-spouse,Husband,Male,
32,,Never-married,Not-in-family,,>50K
31,Bachelors,Married-civ-spouse,Wife,,<=50K
25,Bachelors,Never-married,Not-in-family,Female,
81,1st-4th,,Husband,,<=50K
47,HS-grad,,Other-relative,Female,
39,,,Husband,,<=50K
37,Some-college,Married-civ-spouse,Husband,,<=50K
44,HS-grad,Married-civ-spouse,Husband,Male,>50K
37,Assoc-acdm,Married-civ-spouse,Husband,Male,
41,,,Husband,,
27,5th-6th,Married-civ-spouse,Wife,Female,
55,Some-college,Married-civ-spouse,Husband,Male,>50K
60,,Married-civ-spouse,Husband,,
22,,Never-married,Not-in-family,,
23,,Never-married,Not-in-family,,<=50K
19,HS-grad,Never-married,Not-in-family,,<=50K
45,,Married-civ-spouse,Husband,Male,
36,HS-grad,Separated,Unmarried,Female,
46,,Married-civ-spouse,Husband,Male,>50K
48,11th,Married-civ-spouse,Husband,Male,
39,HS-grad,Married-civ-spouse,Husband,,<=50K
29,,Married-civ-spouse,Husband,Male,
39,HS-grad,Divorced,Not-in-family,Female,<=50K
26,HS-grad,Never-married,Own-child,Female,
37,Assoc-acdm,Divorced,Unmarried,,<=50K
49,Some-college,Married-civ-spouse,Wife,Female,>50K
27,Bachelors,,Own-child,,<=50K
28,,,,,
35,Some-college,Divorced,,,<=50K
54,HS-grad,Married-civ-spouse,,Male,
17,10th,Never-married,,Male,<=50K
18,HS-grad,,,Male,
33,Some-college,Never-married,Unmarried,Female,
33,Assoc-acdm,,Husband,,
51,,Married-civ-spouse,Wife,Female,<=50K
49,,Never-married,Own-child,Female,<=50K
49,Some-college,Divorced,Not-in-family,Male,<=50K
41,,Married-civ-spouse,Husband,Male,>50K
64,1st-4th,Divorced,Not-in-family,Female,
40,,Married-civ-spouse,Husband,Male,>50K
49,HS-grad,,Not-in-family,,<=50K
23,Bachelors,Never-married,Own-child,Female,
34,Some-college,Divorced,Unmarried,,<=50K
38,,,Husband,,>50K
,Some-college,Married-civ-spouse,,Male,
30,HS-grad,Never-married,Other-relative,Female,<=50K
36,Assoc-acdm,Married-civ-spouse,Husband,Male,>50K
23,,Never-married,Not-in-family,,<=50K
47,,Married-civ-spouse,Husband,Male,
61,HS-grad,,Not-in-family,,
47,Bachelors,Married-civ-spouse,,Male,
56,Bachelors,Married-civ-spouse,Husband,,>50K
20,12th,Never-married,Not-in-family,Female,<=50K
33,HS-grad,Married-civ-spouse,Wife,Female,>50K
36,HS-grad,,,Male,
38,HS-grad,Married-civ-spouse,Wife,Female,
34,Some-college,Married-civ-spouse,Husband,Male,>50K
56,,,,,
32,Assoc-voc,Never-married,Not-in-family,Female,<=50K
,,Married-civ-spouse,Husband,,>50K
49,Bachelors,Never-married,Not-in-family,Male,>50K
71,HS-grad,Married-civ-spouse,Husband,Male,>50K
19,Some-college,Never-married,Own-child,Female,
20,,Never-married,Not-in-family,Female,
42,HS-grad,,Unmarried,Female,<=50K
51,Some-college,Married-civ-spouse,Wife,,>50K
38,Some-college,Married-spouse-absent,Own-child,,<=50K
38,,Married-civ-spouse,Husband,Male,
35,Bachelors,Divorced,,,
24,Bachelors,Married-civ-spouse,,,
,,Divorced,Unmarried,,
21,HS-grad,Never-married,Own-child,Male,<=50K
,HS-grad,Divorced,Not-in-family,Male,
,,Never-married,Own-child,,<=50K
54,HS-grad,Married-civ-spouse,,,
52,Bachelors,Married-spouse-absent,,,
27,Bachelors,Never-married,Not-in-family,Female,
20,HS-grad,Never-married,Not-in-family,Male,<=50K
38,Masters,Married-civ-spouse,,,
31,,Divorced,Not-in-family,,
25,,Never-married,,,
19,Some-college,Never-married,,Male,<=50K
,Some-college,Married-civ-spouse,Husband,Male,<=50K
23,Bachelors,,Not-in-family,Male,
34,Masters,Divorced,Unmarried,,<=50K
42,Bachelors,Divorced,Unmarried,,
37,,Divorced,,Female,
25,,Never-married,Own-child,,
40,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
33,Bachelors,Never-married,Not-in-family,Female,
31,Some-college,Never-married,,Female,<=50K
32,Bachelors,,Husband,,<=50K
63,Bachelors,Married-civ-spouse,Husband,Male,>50K
54,Bachelors,Married-civ-spouse,Husband,Male,
32,,Married-civ-spouse,,Male,
29,HS-grad,Married-civ-spouse,Husband,Male,<=50K
26,Some-college,Married-civ-spouse,Husband,,<=50K
39,,,Husband,Male,<=50K
57,,Married-civ-spouse,Husband,,
54,Some-college,,Husband,,<=50K
57,10th,Married-civ-spouse,,,
23,Bachelors,Never-married,Not-in-family,Male,<=50K
27,Some-college,Married-civ-spouse,Husband,Male,>50K
42,Bachelors,Never-married,Not-in-family,,>50K
31,,Married-civ-spouse,Husband,Male,<=50K
49,Masters,Divorced,Not-in-family,,<=50K
50,,Married-civ-spouse,,Male,
46,HS-grad,Divorced,Unmarried,,
37,HS-grad,Divorced,Not-in-family,Male,
26,HS-grad,Married-civ-spouse,,Male,<=50K
27,Bachelors,,Not-in-family,Female,<=50K
24,,Never-married,Own-child,,
24,HS-grad,Never-married,Own-child,Male,<=50K
29,,Divorced,Not-in-family,Female,<=50K
47,Bachelors,,,,
33,Some-college,,Husband,Male,<=50K
26,Assoc-acdm,,Unmarried,Female,
20,Some-college,Never-married,Own-child,Male,
25,Assoc-voc,Married-civ-spouse,Wife,Female,
57,Bachelors,Divorced,Unmarried,Male,<=50K
36,HS-grad,Married-civ-spouse,Husband,Male,<=50K
25,,Married-civ-spouse,Husband,,
46,,Married-civ-spouse,Husband,Male,>50K
39,,,Husband,,<=50K
,Some-college,,Husband,Male,
18,11th,Never-married,,,<=50K
46,Assoc-voc,,Husband,Male,<=50K
61,Bachelors,,Husband,,>50K
41,HS-grad,Widowed,,Female,
50,Some-college,Divorced,Not-in-family,Female,<=50K
53,,Married-civ-spouse,,,
36,Bachelors,,Not-in-family,Male,<=50K
38,Some-college,Never-married,Unmarried,Female,<=50K
75,,Married-civ-spouse,Husband,,<=50K
26,Assoc-voc,Married-civ-spouse,Wife,Female,>50K
44,Bachelors,,Husband,,>50K
25,HS-grad,Never-married,,Female,<=50K
31,Some-college,,Own-child,Female,
,12th,Never-married,Not-in-family,Male,
34,HS-grad,,Husband,Male,<=50K
31,HS-grad,Married-civ-spouse,Husband,Male,<=50K
47,Some-college,,Not-in-family,Male,
38,Bachelors,Married-civ-spouse,Husband,,
18,HS-grad,Never-married,Own-child,,<=50K
47,9th,Divorced,Not-in-family,Female,<=50K
42,HS-grad,Never-married,Not-in-family,Male,<=50K
29,Bachelors,Never-married,Own-child,,<=50K
38,,,Not-in-family,Male,<=50K
22,,Never-married,Own-child,Female,
32,HS-grad,Never-married,,Male,<=50K
20,Some-college,Never-married,Own-child,,
41,,,,,<=50K
,HS-grad,Married-civ-spouse,Husband,,>50K
44,HS-grad,Married-civ-spouse,Wife,Female,
35,Bachelors,,Not-in-family,Female,
18,Some-college,,,Male,<=50K
60,,Married-civ-spouse,Husband,Male,
36,9th,Married-civ-spouse,Husband,Male,
30,Some-college,Never-married,Unmarried,Male,
40,,Married-civ-spouse,Husband,,>50K
,,,Own-child,,<=50K
25,Bachelors,Never-married,Not-in-family,,<=50K
56,,Divorced,Not-in-family,Male,
42,Some-college,Married-civ-spouse,Husband,,>50K
,,Never-married,,,
,HS-grad,Married-civ-spouse,Wife,Female,
48,7th-8th,Married-civ-spouse,Husband,Male,<=50K
35,Some-college,Never-married,Unmarried,,
41,Masters,Married-civ-spouse,Husband,,
19,,,,Female,
55,,Married-civ-spouse,Husband,Male,<=50K
42,,Married-civ-spouse,Husband,,
45,Some-college,Divorced,Not-in-family,Male,<=50K
29,Bachelors,Never-married,Not-in-family,,<=50K
42,Doctorate,Married-civ-spouse,,Male,
65,HS-grad,Divorced,,,
30,Assoc-acdm,Never-married,Other-relative,,
43,,Married-civ-spouse,Husband,Male,
61,,Married-civ-spouse,Husband,,
22,,Never-married,Not-in-family,Female,
23,11th,,Unmarried,,
34,HS-grad,Married-civ-spouse,Husband,,<=50K
51,HS-grad,,Unmarried,Female,
21,Some-college,Never-married,Own-child,,
31,Assoc-acdm,Never-married,,,<=50K
,Assoc-acdm,Never-married,Not-in-family,Female,<=50K
33,,,Wife,,
,,Separated,,Male,>50K
44,,Married-civ-spouse,Husband,Male,>50K
21,Some-college,Never-married,Own-child,,
75,HS-grad,,Not-in-family,,<=50K
55,,,Husband,Male,>50K
43,HS-grad,Married-civ-spouse,Wife,,<=50K
31,HS-grad,,Husband,,<=50K
41,Some-college,Married-civ-spouse,Husband,Male,
,Masters,Never-married,Not-in-family,,<=50K
23,,Never-married,Unmarried,,
42,HS-grad,,Unmarried,Female,<=50K
29,HS-grad,Never-married,Not-in-family,,<=50K
21,,Never-married,Not-in-family,,
28,Bachelors,,Own-child,,
64,HS-grad,Married-civ-spouse,Husband,Male,<=50K
35,Some-college,Never-married,Unmarried,Female,<=50K
65,,Married-civ-spouse,Husband,Male,<=50K
34,Bachelors,Never-married,Not-in-family,Male,<=50K
58,,Divorced,Not-in-family,Male,
63,Prof-school,Married-civ-spouse,Husband,Male,
50,Bachelors,Married-civ-spouse,,Male,
,HS-grad,,Not-in-family,Female,
46,Bachelors,Married-civ-spouse,Husband,Male,>50K
,Assoc-voc,,Husband,Male,>50K
28,,,Own-child,,
51,5th-6th,Married-civ-spouse,Husband,Male,
47,Masters,Divorced,Not-in-family,,>50K
,,Divorced,Not-in-family,Male,
34,,Never-married,Own-child,Male,
51,Some-college,Divorced,,,
41,,Married-civ-spouse,Husband,Male,<=50K
,Some-college,,Husband,Male,>50K
28,,,Husband,,
,,Widowed,,,<=50K
22,Some-college,Never-married,Own-child,Male,
38,Bachelors,Married-civ-spouse,Husband,Male,
34,11th,Never-married,,Male,
45,,Married-civ-spouse,Husband,,
37,,Married-civ-spouse,Husband,,<=50K
21,HS-grad,,Other-relative,,<=50K
49,,Never-married,Not-in-family,Male,<=50K
24,HS-grad,Never-married,Own-child,Male,
47,Bachelors,,Not-in-family,,>50K
20,Some-college,Never-married,Own-child,,<=50K
27,Prof-school,,Wife,Female,
40,HS-grad,Separated,Not-in-family,Female,
19,Some-college,,,Female,
31,Bachelors,Divorced,Not-in-family,Female,
43,HS-grad,Married-civ-spouse,Husband,,
48,Bachelors,Married-civ-spouse,,Male,>50K
64,HS-grad,Married-civ-spouse,Husband,Male,>50K
39,,Separated,Unmarried,,
50,HS-grad,Married-civ-spouse,Husband,Male,
52,,,Unmarried,Female,
44,Masters,Married-civ-spouse,Wife,Female,
50,,Married-civ-spouse,Husband,Male,>50K
54,,,,Male,>50K
,10th,Never-married,Own-child,Male,<=50K
33,HS-grad,Married-civ-spouse,,Male,<=50K
28,10th,Never-married,Own-child,Female,
39,,Married-civ-spouse,Husband,,
33,,Never-married,Unmarried,,<=50K
59,7th-8th,Never-married,Other-relative,Male,
74,,,,,
54,Some-college,Married-civ-spouse,Husband,,
31,Assoc-acdm,Married-civ-spouse,Husband,Male,<=50K
31,Some-college,Separated,,Female,<=50K
20,,Never-married,Own-child,Female,<=50K
,Masters,Married-civ-spouse,Husband,,>50K
42,,,Husband,,<=50K
57,Prof-school,,,Male,
49,HS-grad,Widowed,Unmarried,,<=50K
40,Doctorate,Married-civ-spouse,Husband,,>50K
19,HS-grad,Never-married,,Male,
38,,Never-married,Not-in-family,,
39,,Married-civ-spouse,Husband,,
43,,Married-civ-spouse,Husband,,
32,Some-college,Divorced,Not-in-family,Male,
57,Bachelors,Married-civ-spouse,Wife,,<=50K
38,Prof-school,Married-civ-spouse,Husband,Male,
25,Bachelors,Never-married,Not-in-family,,
40,,,Not-in-family,Female,<=50K
34,Bachelors,Married-civ-spouse,,,>50K
35,HS-grad,Divorced,Own-child,Male,<=50K
53,Some-college,Divorced,Not-in-family,,<=50K
21,,,Unmarried,,<=50K
43,,Married-civ-spouse,,,<=50K
43,,Married-civ-spouse,Husband,,<=50K
,,Never-married,,Female,<=50K
64,,Married-civ-spouse,Husband,,
19,12th,,,Male,
40,Masters,Never-married,,,<=50K
34,,,Husband,,<=50K
46,,Married-civ-spouse,Wife,Female,<=50K
35,HS-grad,,Other-relative,Male,<=50K
32,Some-college,Married-civ-spouse,,Male,<=50K
26,,Never-married,,,
,,,,Male,
55,Bachelors,,Husband,Male,
22,Some-college,,,Female,<=50K
29,Some-college,Divorced,Own-child,Male,<=50K
38,HS-grad,Married-civ-spouse,,,<=50K
55,Some-college,Widowed,,Female,
26,,Married-civ-spouse,Husband,Male,
34,Bachelors,Never-married,,,<=50K
25,HS-grad,Never-married,Own-child,,<=50K
,HS-grad,Divorced,Not-in-family,Female,<=50K
18,,Never-married,Own-child,Male,
58,9th,Married-civ-spouse,,,<=50K
34,Assoc-voc,Never-married,Own-child,Female,<=50K
29,,Never-married,,Male,
49,Doctorate,Divorced,,Male,>50K
38,Bachelors,,Not-in-family,Female,<=50K
21,Some-college,Never-married,Own-child,Male,
28,,,Husband,Male,>50K
42,,Married-civ-spouse,Wife,Female,>50K
29,Assoc-acdm,Never-married,,Male,
48,HS-grad,Divorced,Unmarried,Female,<=50K
40,Bachelors,Married-civ-spouse,Husband,Male,
36,Some-college,Married-civ-spouse,Husband,,>50K
34,Bachelors,Married-civ-spouse,Husband,Male,>50K
57,1st-4th,Married-civ-spouse,Husband,Male,
24,,,Not-in-family,Male,<=50K
32,9th,Separated,,Female,
18,HS-grad,Never-married,Own-child,Male,<=50K
39,HS-grad,Married-civ-spouse,Husband,,
39,11th,Divorced,,Male,
,,Never-married,Own-child,,
20,Some-college,Never-married,Own-child,,<=50K
,9th,Never-married,,,<=50K
54,10th,Married-civ-spouse,Husband,Male,<=50K
40,HS-grad,Married-civ-spouse,Husband,,>50K
27,,Married-civ-spouse,Husband,Male,<=50K
,HS-grad,Never-married,Own-child,,<=50K
43,Bachelors,,Not-in-family,Male,<=50K
22,,Never-married,Other-relative,Female,
17,11th,,Unmarried,Female,<=50K
37,,Married-civ-spouse,Husband,,>50K
49,10th,Separated,Not-in-family,Male,<=50K
33,Assoc-voc,Never-married,Unmarried,Male,<=50K
,Some-college,,Own-child,,
,HS-grad,Divorced,,Male,
33,HS-grad,Married-civ-spouse,,Male,
25,,Married-civ-spouse,Husband,Male,<=50K
71,HS-grad,Married-civ-spouse,Husband,Male,<=50K
23,Bachelors,Never-married,Own-child,,
,,,Husband,,
21,10th,Never-married,Unmarried,,<=50K
47,,Married-spouse-absent,,Female,
,Bachelors,Never-married,Not-in-family,,
40,Some-college,Married-civ-spouse,Wife,Female,<=50K
44,,Divorced,Unmarried,,
50,,Married-civ-spouse,Husband,Male,>50K
,HS-grad,Married-civ-spouse,Husband,,<=50K
68,HS-grad,,,Male,<=50K
,12th,,Husband,,<=50K
38,Bachelors,Never-married,Own-child,Male,<=50K
,11th,Married-civ-spouse,Husband,Male,
31,Assoc-voc,Married-civ-spouse,Husband,,
39,,Divorced,Not-in-family,,<=50K
36,7th-8th,,Husband,Male,>50K
46,Masters,,Unmarried,Female,
30,,Married-civ-spouse,Husband,,>50K
34,Some-college,Never-married,Unmarried,Male,<=50K
30,HS-grad,Separated,Other-relative,Male,<=50K
47,Bachelors,Married-civ-spouse,Husband,,
40,Some-college,Married-civ-spouse,,,
62,HS-grad,Married-civ-spouse,Husband,,<=50K
44,HS-grad,Married-civ-spouse,,,<=50K
40,HS-grad,,Other-relative,Female,
20,Some-college,Never-married,Own-child,Male,<=50K
,,Married-civ-spouse,Husband,Male,
55,,Married-civ-spouse,Husband,Male,
51,HS-grad,Never-married,Own-child,,<=50K
38,Some-college,Married-civ-spouse,Husband,Male,<=50K
49,Masters,Married-civ-spouse,Husband,Male,>50K
49,,,,,>50K
30,HS-grad,Separated,Unmarried,Female,
20,Some-college,Never-married,Own-child,Male,
34,,Separated,Unmarried,Male,<=50K
42,HS-grad,Widowed,Unmarried,Female,<=50K
46,,Married-civ-spouse,Husband,Male,>50K
43,Bachelors,Never-married,Not-in-family,Female,
,HS-grad,Never-married,Not-in-family,,<=50K
21,Some-college,Never-married,Own-child,Female,<=50K
58,1st-4th,Widowed,,,
30,Bachelors,Married-civ-spouse,Wife,Female,
37,HS-grad,Separated,,,<=50K
22,Bachelors,Never-married,Own-child,Female,
64,,Never-married,Not-in-family,,
42,HS-grad,,Husband,,
43,HS-grad,Married-civ-spouse,Husband,Male,
34,,Divorced,Not-in-family,Female,<=50K
25,,Never-married,,,
,Some-college,,,,<=50K
45,,Married-civ-spouse,Husband,Male,
55,,Married-civ-spouse,Husband,,>50K
24,,Never-married,,Male,
70,,Married-civ-spouse,Husband,Male,<=50K
27,Bachelors,,Not-in-family,Male,
34,,,,,
57,,,Husband,,<=50K
37,HS-grad,Married-civ-spouse,Husband,Male,<=50K
52,1st-4th,Married-civ-spouse,Husband,,
32,,,Husband,,
42,,Married-civ-spouse,Husband,,<=50K
24,,Never-married,,,
50,HS-grad,Married-civ-spouse,Husband,Male,
36,Assoc-acdm,Married-civ-spouse,Husband,Male,
42,HS-grad,Married-civ-spouse,Husband,,
40,HS-grad,Never-married,Not-in-family,Female,<=50K
39,,Never-married,Not-in-family,Male,
,Bachelors,Married-civ-spouse,Husband,Male,
38,,Married-civ-spouse,Husband,,
18,HS-grad,Never-married,Own-child,Male,<=50K
63,5th-6th,Never-married,Not-in-family,,
,Masters,Married-civ-spouse,Husband,Male,>50K
82,,Married-civ-spouse,,,
33,HS-grad,Divorced,Own-child,,
,,Married-civ-spouse,Husband,Male,
,HS-grad,,,,
31,Bachelors,Never-married,Unmarried,,<=50K
59,HS-grad,,Own-child,Female,<=50K
18,,,Own-child,Male,<=50K
,Some-college,Married-civ-spouse,,,<=50K
48,,Married-civ-spouse,,,
27,Bachelors,Never-married,Unmarried,,
34,,Never-married,,Male,
50,,,,,
57,,,Husband,Male,<=50K
60,HS-grad,Married-civ-spouse,Husband,,
39,,,Husband,,
56,Some-college,Divorced,Unmarried,Female,>50K
,HS-grad,Never-married,,Female,
26,Assoc-acdm,Married-civ-spouse,,Female,
37,Some-college,Married-civ-spouse,Wife,Female,
20,,Never-married,Own-child,Female,<=50K
29,,,Not-in-family,Male,
30,HS-grad,,Not-in-family,,<=50K
21,,,Own-child,Male,<=50K
24,,Never-married,Own-child,Female,
,HS-grad,,Husband,Male,<=50K
31,HS-grad,Divorced,Unmarried,Female,<=50K
45,Bachelors,Married-civ-spouse,Husband,Male,
36,Some-college,Married-civ-spouse,Husband,Male,
29,Bachelors,,Own-child,Female,<=50K
,HS-grad,,,Female,
46,Some-college,Widowed,Not-in-family,,<=50K
44,,,Husband,,<=50K
39,HS-grad,Divorced,Not-in-family,Female,<=50K
39,Bachelors,Divorced,Not-in-family,,<=50K
45,HS-grad,Married-civ-spouse,Husband,Male,>50K
28,,Married-civ-spouse,Husband,Male,
44,,Married-civ-spouse,Wife,Female,<=50K
,HS-grad,Married-civ-spouse,Husband,,
27,HS-grad,Never-married,Not-in-family,Female,
34,HS-grad,Married-civ-spouse,Husband,,<=50K
35,HS-grad,Married-civ-spouse,Husband,Male,
28,HS-grad,Never-married,Not-in-family,Male,<=50K
,Prof-school,Never-married,,Female,
21,Some-college,,Own-child,,<=50K
18,11th,Never-married,,Male,
63,,,Unmarried,,
18,,Never-married,Own-child,Female,
32,,Married-civ-spouse,Husband,Male,<=50K
25,11th,Never-married,Unmarried,,
19,11th,,Own-child,Male,<=50K
23,,,Not-in-family,,<=50K
,Masters,Married-civ-spouse,Husband,,<=50K
36,Masters,Married-civ-spouse,Husband,,
43,HS-grad,Divorced,Not-in-family,,<=50K
45,Bachelors,Married-civ-spouse,,,>50K
30,HS-grad,Married-civ-spouse,Husband,,
46,HS-grad,Married-civ-spouse,Husband,Male,
24,,Divorced,Unmarried,,<=50K
42,Some-college,Never-married,Not-in-family,Female,>50K
23,Some-college,Never-married,,,<=50K
27,,Never-married,Not-in-family,,<=50K
48,Some-college,Never-married,Not-in-family,,<=50K
31,HS-grad,Never-married,,Male,
31,1st-4th,Never-married,,Female,<=50K
,,Never-married,Own-child,Female,
36,HS-grad,Never-married,Not-in-family,Female,<=50K
58,Bachelors,,Husband,Male,>50K
,,Married-civ-spouse,Husband,Male,<=50K
22,HS-grad,Never-married,Own-child,Female,<=50K
72,10th,Married-civ-spouse,Husband,Male,
61,10th,Married-civ-spouse,Husband,Male,
42,Some-college,,Husband,Male,<=50K
37,HS-grad,Divorced,Unmarried,Female,<=50K
