age,education,sex,relationship,marital-status,income
53,10th,Male,Husband,Married-civ-spouse,<=50K
32,HS-grad,Male,Husband,Married-civ-spouse,>50K
33,Bachelors,Female,Not-in-family,Never-married,<=50K
27,HS-grad,Female,Other-relative,Never-married,<=50K
52,Assoc-voc,Male,Husband,Married-civ-spouse,>50K
31,Some-college,Male,Husband,Married-civ-spouse,<=50K
27,Assoc-acdm,Female,Not-in-family,Never-married,>50K
44,HS-grad,Female,Wife,Married-civ-spouse,<=50K
37,Masters,Male,Husband,Married-civ-spouse,<=50K
39,HS-grad,Male,Husband,Married-civ-spouse,<=50K
18,12th,Female,Own-child,Never-married,<=50K
42,HS-grad,Male,Husband,Married-civ-spouse,>50K
49,Bachelors,Male,Husband,Married-civ-spouse,>50K
35,HS-grad,Female,Unmarried,Divorced,<=50K
43,HS-grad,Male,Husband,Married-civ-spouse,<=50K
43,Prof-school,Male,Husband,Married-civ-spouse,>50K
31,Some-college,Male,Husband,Married-civ-spouse,>50K
27,Bachelors,Male,Not-in-family,Never-married,<=50K
46,Some-college,Female,Not-in-family,Divorced,<=50K
54,HS-grad,Male,Husband,Married-civ-spouse,<=50K
37,Some-college,Male,Husband,Married-civ-spouse,>50K
53,Some-college,Male,Husband,Married-civ-spouse,>50K
26,Some-college,Male,Not-in-family,Never-married,<=50K
59,Prof-school,Male,Husband,Married-civ-spouse,>50K
36,Some-college,Male,Not-in-family,Separated,<=50K
32,HS-grad,Male,Husband,Married-civ-spouse,>50K
53,Masters,Male,Husband,Married-civ-spouse,>50K
26,HS-grad,Female,Own-child,Never-married,<=50K
35,HS-grad,Female,Wife,Married-AF-spouse,>50K
48,HS-grad,Female,Unmarried,Divorced,<=50K
30,Some-college,Male,Not-in-family,Separated,<=50K
38,12th,Male,Husband,Married-civ-spouse,>50K
58,HS-grad,Female,Wife,Married-civ-spouse,>50K
44,HS-grad,Male,Not-in-family,Married-spouse-absent,<=50K
30,Assoc-voc,Female,Unmarried,Separated,<=50K
68,HS-grad,Male,Husband,Married-civ-spouse,<=50K
26,Bachelors,Female,Own-child,Never-married,<=50K
26,Bachelors,Female,Own-child,Never-married,<=50K
41,1st-4th,Male,Husband,Married-civ-spouse,<=50K
43,Bachelors,Male,Husband,Married-civ-spouse,>50K
48,Bachelors,Male,Not-in-family,Divorced,<=50K
55,HS-grad,Female,Not-in-family,Divorced,<=50K
50,Some-college,Female,Unmarried,Divorced,<=50K
41,11th,Male,Husband,Married-civ-spouse,>50K
52,HS-grad,Male,Husband,Married-civ-spouse,<=50K
24,HS-grad,Female,Wife,Married-civ-spouse,<=50K
31,HS-grad,Male,Husband,Married-civ-spouse,>50K
54,Assoc-voc,Male,Husband,Married-civ-spouse,>50K
31,Masters,Female,Not-in-family,Separated,<=50K
31,Bachelors,Male,Husband,Married-civ-spouse,>50K
47,HS-grad,Male,Husband,Married-civ-spouse,>50K
40,Assoc-voc,Male,Husband,Married-civ-spouse,>50K
46,Some-college,Female,Unmarried,Divorced,<=50K
45,HS-grad,Female,Not-in-family,Divorced,<=50K
39,10th,Female,Unmarried,Never-married,<=50K
34,Some-college,Female,Unmarried,Never-married,<=50K
48,Some-college,Male,Not-in-family,Never-married,>50K
19,Some-college,Female,Own-child,Never-married,<=50K
56,Some-college,Female,Not-in-family,Never-married,<=50K
47,HS-grad,Female,Other-relative,Separated,<=50K
35,Some-college,Female,Wife,Married-civ-spouse,>50K
25,Some-college,Male,Husband,Married-civ-spouse,<=50K
43,Bachelors,Female,Unmarried,Separated,<=50K
59,Bachelors,Male,Husband,Married-civ-spouse,>50K
66,7th-8th,Male,Not-in-family,Divorced,<=50K
63,7th-8th,Male,Husband,Married-civ-spouse,>50K
32,Some-college,Female,Not-in-family,Married-spouse-absent,<=50K
58,Bachelors,Female,Not-in-family,Widowed,<=50K
43,Assoc-voc,Male,Other-relative,Married-civ-spouse,>50K
27,HS-grad,Female,Not-in-family,Never-married,<=50K
21,12th,Male,Own-child,Never-married,<=50K
44,Some-college,Male,Unmarried,Divorced,>50K
40,HS-grad,Male,Husband,Married-civ-spouse,<=50K
65,HS-grad,Female,Unmarried,Widowed,<=50K
50,Some-college,Male,Husband,Married-civ-spouse,>50K
18,HS-grad,Male,Own-child,Separated,<=50K
51,Masters,Male,Not-in-family,Never-married,>50K
44,Some-college,Female,Unmarried,Divorced,<=50K
20,Some-college,Female,Own-child,Never-married,<=50K
29,Assoc-voc,Male,Not-in-family,Never-married,<=50K
50,Assoc-voc,Male,Husband,Married-civ-spouse,>50K
50,HS-grad,Male,Husband,Married-civ-spouse,>50K
43,10th,Male,Husband,Married-civ-spouse,<=50K
23,Bachelors,Female,Not-in-family,Never-married,<=50K
41,HS-grad,Male,Husband,Married-civ-spouse,<=50K
30,Some-college,Female,Wife,Married-civ-spouse,<=50K
58,Bachelors,Male,Husband,Married-civ-spouse,<=50K
50,Assoc-voc,Male,Husband,Married-civ-spouse,<=50K
37,Bachelors,Male,Husband,Married-civ-spouse,>50K
21,HS-grad,Male,Own-child,Never-married,<=50K
33,HS-grad,Female,Wife,Married-civ-spouse,<=50K
52,Some-college,Female,Unmarried,Divorced,<=50K
47,HS-grad,Male,Husband,Married-civ-spouse,<=50K
45,Bachelors,Male,Not-in-family,Never-married,>50K
34,Some-college,Male,Husband,Married-civ-spouse,>50K
39,Some-college,Male,Husband,Married-civ-spouse,>50K
31,Some-college,Female,Not-in-family,Divorced,<=50K
19,Some-college,Male,Not-in-family,Never-married,<=50K
45,Some-college,Female,Not-in-family,Divorced,<=50K
45,Assoc-voc,Male,Husband,Married-civ-spouse,<=50K
34,HS-grad,Male,Not-in-family,Never-married,<=50K
27,11th,Male,Own-child,Married-spouse-absent,<=50K
37,HS-grad,Female,Unmarried,Divorced,<=50K
20,HS-grad,Female,Own-child,Never-married,<=50K
32,Bachelors,Male,Not-in-family,Never-married,>50K
24,1st-4th,Male,Not-in-family,Never-married,<=50K
39,HS-grad,Male,Husband,Married-civ-spouse,<=50K
18,Some-college,Female,Own-child,Never-married,<=50K
62,Some-college,Male,Husband,Married-civ-spouse,<=50K
24,Bachelors,Female,Not-in-family,Separated,<=50K
37,HS-grad,Male,Husband,Married-civ-spouse,<=50K
46,Bachelors,Female,Not-in-family,Widowed,<=50K
44,HS-grad,Male,Not-in-family,Divorced,<=50K
53,HS-grad,Male,Not-in-family,Never-married,>50K
25,Bachelors,Male,Own-child,Never-married,<=50K
44,Prof-school,Male,Husband,Married-civ-spouse,<=50K
24,Bachelors,Male,Not-in-family,Never-married,<=50K
61,HS-grad,Male,Husband,Married-civ-spouse,<=50K
45,Masters,Female,Unmarried,Divorced,<=50K
33,Some-college,Male,Own-child,Never-married,<=50K
48,Bachelors,Male,Husband,Married-civ-spouse,>50K
26,HS-grad,Male,Own-child,Never-married,<=50K
40,HS-grad,Female,Not-in-family,Divorced,<=50K
68,Bachelors,Male,Husband,Married-civ-spouse,>50K
24,HS-grad,Female,Own-child,Divorced,<=50K
25,Bachelors,Male,Husband,Married-civ-spouse,<=50K
31,Bachelors,Female,Not-in-family,Never-married,<=50K
55,Some-college,Female,Unmarried,Divorced,<=50K
46,Assoc-acdm,Female,Unmarried,Divorced,<=50K
58,Bachelors,Male,Not-in-family,Divorced,<=50K
56,HS-grad,Female,Unmarried,Widowed,<=50K
45,Bachelors,Male,Not-in-family,Never-married,>50K
24,Bachelors,Male,Unmarried,Never-married,>50K
35,HS-grad,Male,Own-child,Divorced,<=50K
51,HS-grad,Male,Husband,Married-civ-spouse,>50K
47,Prof-school,Male,Husband,Married-civ-spouse,>50K
17,11th,Female,Other-relative,Never-married,<=50K
21,10th,Female,Unmarried,Never-married,<=50K
45,Bachelors,Female,Not-in-family,Never-married,>50K
42,HS-grad,Male,Husband,Married-civ-spouse,>50K
56,12th,Female,Unmarried,Widowed,<=50K
39,HS-grad,Male,Husband,Married-civ-spouse,<=50K
31,7th-8th,Female,Not-in-family,Never-married,<=50K
20,Some-college,Male,Not-in-family,Never-married,<=50K
65,5th-6th,Male,Husband,Married-civ-spouse,<=50K
44,Some-college,Male,Husband,Married-civ-spouse,<=50K
33,HS-grad,Male,Husband,Married-civ-spouse,<=50K
25,Bachelors,Male,Husband,Married-civ-spouse,>50K
38,HS-grad,Male,Husband,Married-civ-spouse,<=50K
31,10th,Male,Other-relative,Never-married,<=50K
33,Bachelors,Male,Own-child,Married-civ-spouse,<=50K
49,HS-grad,Female,Unmarried,Divorced,<=50K
28,HS-grad,Female,Own-child,Never-married,<=50K
29,HS-grad,Male,Husband,Married-civ-spouse,<=50K
23,Assoc-voc,Male,Own-child,Never-married,<=50K
37,Bachelors,Male,Husband,Married-civ-spouse,>50K
52,Some-college,Male,Not-in-family,Never-married,>50K
27,HS-grad,Male,Not-in-family,Never-married,<=50K
47,Some-college,Male,Husband,Married-civ-spouse,>50K
21,HS-grad,Female,Not-in-family,Never-married,<=50K
41,Bachelors,Female,Wife,Married-civ-spouse,>50K
61,Some-college,Male,Husband,Married-civ-spouse,>50K
32,Bachelors,Male,Husband,Married-civ-spouse,>50K
21,Some-college,Male,Not-in-family,Never-married,<=50K
63,12th,Male,Husband,Married-civ-spouse,>50K
34,Some-college,Male,Husband,Married-civ-spouse,<=50K
21,Assoc-acdm,Male,Own-child,Never-married,<=50K
44,HS-grad,Female,Unmarried,Divorced,<=50K
26,Bachelors,Male,Not-in-family,Never-married,<=50K
36,Masters,Male,Husband,Married-civ-spouse,>50K
39,Bachelors,Male,Not-in-family,Never-married,>50K
52,HS-grad,Male,Husband,Married-civ-spouse,<=50K
44,Bachelors,Male,Husband,Married-civ-spouse,<=50K
42,HS-grad,Female,Wife,Married-civ-spouse,<=50K
60,HS-grad,Male,Husband,Married-civ-spouse,>50K
31,Bachelors,Male,Not-in-family,Never-married,<=50K
30,Some-college,Male,Unmarried,Never-married,<=50K
23,Some-college,Female,Own-child,Never-married,<=50K
81,1st-4th,Female,Not-in-family,Widowed,<=50K
39,Bachelors,Male,Husband,Married-civ-spouse,<=50K
38,10th,Female,Not-in-family,Divorced,<=50K
21,Some-college,Female,Not-in-family,Never-married,<=50K
28,HS-grad,Male,Husband,Married-civ-spouse,<=50K
34,Bachelors,Female,Not-in-family,Never-married,<=50K
47,HS-grad,Female,Not-in-family,Never-married,<=50K
36,HS-grad,Male,Husband,Married-civ-spouse,<=50K
27,HS-grad,Male,Not-in-family,Never-married,<=50K
56,Bachelors,Female,Not-in-family,Never-married,<=50K
57,HS-grad,Female,Unmarried,Widowed,<=50K
42,Some-college,Female,Own-child,Divorced,<=50K
43,HS-grad,Male,Not-in-family,Divorced,<=50K
48,HS-grad,Female,Unmarried,Married-spouse-absent,<=50K
53,HS-grad,Female,Not-in-family,Divorced,<=50K
58,HS-grad,Female,Not-in-family,Divorced,<=50K
19,12th,Male,Own-child,Never-married,<=50K
37,HS-grad,Male,Husband,Married-civ-spouse,>50K
41,Some-college,Female,Not-in-family,Divorced,<=50K
31,7th-8th,Female,Not-in-family,Separated,<=50K
31,Bachelors,Male,Husband,Married-civ-spouse,<=50K
53,HS-grad,Male,Husband,Married-civ-spouse,<=50K
19,Some-college,Male,Own-child,Never-married,<=50K
56,Doctorate,Male,Husband,Married-civ-spouse,>50K
55,Some-college,Female,Wife,Married-civ-spouse,>50K
51,5th-6th,Female,Other-relative,Married-civ-spouse,<=50K
62,Some-college,Female,Not-in-family,Never-married,<=50K
43,Some-college,Male,Husband,Married-civ-spouse,>50K
45,7th-8th,Male,Not-in-family,Divorced,<=50K
28,HS-grad,Male,Husband,Married-civ-spouse,<=50K
46,HS-grad,Male,Husband,Married-civ-spouse,>50K
62,Bachelors,Male,Husband,Married-civ-spouse,<=50K
57,HS-grad,Female,Unmarried,Widowed,<=50K
60,Bachelors,Female,Wife,Married-civ-spouse,>50K
23,Some-college,Male,Not-in-family,Never-married,<=50K
47,Some-college,Male,Husband,Married-civ-spouse,>50K
21,Some-college,Female,Own-child,Never-married,<=50K
51,HS-grad,Male,Husband,Married-civ-spouse,<=50K
61,HS-grad,Male,Husband,Married-civ-spouse,<=50K
52,Bachelors,Female,Wife,Married-civ-spouse,>50K
76,Bachelors,Male,Husband,Married-civ-spouse,<=50K
24,Some-college,Male,Not-in-family,Never-married,<=50K
31,Bachelors,Male,Not-in-family,Never-married,<=50K
43,Bachelors,Male,Husband,Married-civ-spouse,>50K
58,Some-college,Female,Unmarried,Widowed,<=50K
18,Some-college,Female,Own-child,Never-married,<=50K
19,12th,Female,Own-child,Never-married,<=50K
44,Some-college,Female,Other-relative,Divorced,<=50K
41,Some-college,Male,Other-relative,Never-married,<=50K
21,Some-college,Male,Own-child,Never-married,<=50K
40,HS-grad,Male,Not-in-family,Divorced,<=50K
25,Some-college,Male,Own-child,Never-married,<=50K
62,Doctorate,Female,Unmarried,Widowed,<=50K
42,HS-grad,Male,Husband,Married-civ-spouse,<=50K
35,Assoc-voc,Male,Not-in-family,Never-married,<=50K
19,HS-grad,Female,Own-child,Never-married,<=50K
60,HS-grad,Female,Wife,Married-civ-spouse,<=50K
20,HS-grad,Male,Own-child,Never-married,<=50K
23,Assoc-acdm,Male,Husband,Married-civ-spouse,<=50K
18,HS-grad,Female,Own-child,Never-married,<=50K
40,Some-college,Male,Husband,Married-civ-spouse,>50K
19,Some-college,Female,Own-child,Never-married,<=50K
51,HS-grad,Female,Not-in-family,Divorced,<=50K
41,Bachelors,Male,Husband,Married-civ-spouse,<=50K
18,10th,Female,Own-child,Never-married,<=50K
41,Some-college,Female,Unmarried,Married-spouse-absent,<=50K
27,Some-college,Female,Own-child,Never-married,<=50K
71,1st-4th,Female,Not-in-family,Divorced,<=50K
25,12th,Male,Husband,Married-civ-spouse,<=50K
73,HS-grad,Female,Not-in-family,Divorced,<=50K
45,Some-college,Male,Husband,Married-civ-spouse,<=50K
25,Some-college,Male,Husband,Married-civ-spouse,>50K
50,HS-grad,Female,Wife,Married-civ-spouse,<=50K
44,HS-grad,Male,Husband,Married-civ-spouse,<=50K
44,Assoc-voc,Female,Own-child,Divorced,<=50K
49,HS-grad,Male,Husband,Married-civ-spouse,>50K
44,Some-college,Male,Husband,Married-civ-spouse,>50K
42,HS-grad,Female,Not-in-family,Divorced,<=50K
20,HS-grad,Female,Not-in-family,Never-married,<=50K
66,HS-grad,Female,Not-in-family,Widowed,<=50K
19,Some-college,Male,Own-child,Never-married,<=50K
60,Some-college,Male,Husband,Married-civ-spouse,<=50K
46,Assoc-voc,Male,Not-in-family,Separated,<=50K
42,Assoc-voc,Male,Not-in-family,Divorced,<=50K
59,Some-college,Female,Not-in-family,Divorced,<=50K
58,Assoc-acdm,Male,Husband,Married-civ-spouse,>50K
47,HS-grad,Female,Unmarried,Divorced,<=50K
58,Some-college,Male,Husband,Married-civ-spouse,<=50K
69,Bachelors,Male,Husband,Married-civ-spouse,>50K
17,10th,Female,Own-child,Never-married,<=50K
19,11th,Male,Own-child,Never-married,<=50K
28,Some-college,Male,Husband,Married-civ-spouse,<=50K
37,HS-grad,Female,Unmarried,Separated,<=50K
30,HS-grad,Male,Husband,Married-civ-spouse,<=50K
36,Some-college,Male,Not-in-family,Divorced,<=50K
45,11th,Male,Not-in-family,Divorced,>50K
59,7th-8th,Female,Wife,Married-civ-spouse,<=50K
45,Some-college,Male,Husband,Married-civ-spouse,<=50K
53,Doctorate,Female,Not-in-family,Divorced,>50K
37,HS-grad,Female,Unmarried,Divorced,<=50K
26,Some-college,Female,Not-in-family,Never-married,<=50K
53,9th,Male,Husband,Married-civ-spouse,<=50K
44,HS-grad,Female,Wife,Married-civ-spouse,<=50K
27,Bachelors,Male,Own-child,Never-married,<=50K
22,Some-college,Male,Own-child,Never-married,<=50K
41,HS-grad,Male,Not-in-family,Divorced,<=50K
53,HS-grad,Male,Husband,Married-civ-spouse,<=50K
58,HS-grad,Male,Husband,Married-civ-spouse,<=50K
34,12th,Female,Unmarried,Separated,<=50K
32,Bachelors,Male,Husband,Married-civ-spouse,>50K
32,Some-college,Male,Husband,Married-civ-spouse,<=50K
47,Masters,Female,Wife,Married-civ-spouse,>50K
27,HS-grad,Male,Husband,Married-civ-spouse,<=50K
25,Some-college,Male,Not-in-family,Never-married,<=50K
40,10th,Female,Not-in-family,Divorced,<=50K
36,Some-college,Male,Husband,Married-civ-spouse,<=50K
23,HS-grad,Male,Own-child,Never-married,<=50K
44,9th,Male,Husband,Married-civ-spouse,<=50K
19,HS-grad,Male,Own-child,Never-married,<=50K
42,Bachelors,Male,Not-in-family,Never-married,<=50K
60,Some-college,Male,Husband,Married-civ-spouse,<=50K
41,HS-grad,Male,Husband,Married-civ-spouse,>50K
45,HS-grad,Female,Unmarried,Never-married,<=50K
67,5th-6th,Male,Husband,Married-civ-spouse,<=50K
36,Bachelors,Male,Husband,Married-civ-spouse,<=50K
52,Masters,Female,Not-in-family,Divorced,<=50K
28,Doctorate,Male,Own-child,Never-married,<=50K
83,HS-grad,Male,Not-in-family,Divorced,<=50K
17,11th,Male,Own-child,Never-married,<=50K
27,Assoc-voc,Male,Not-in-family,Never-married,<=50K
35,Assoc-voc,Male,Not-in-family,Never-married,<=50K
40,Some-college,Female,Not-in-family,Never-married,<=50K
23,Assoc-acdm,Female,Wife,Married-civ-spouse,<=50K
51,11th,Male,Husband,Married-civ-spouse,<=50K
51,1st-4th,Male,Husband,Married-civ-spouse,<=50K
82,10th,Male,Not-in-family,Widowed,<=50K
28,HS-grad,Female,Not-in-family,Never-married,<=50K
53,HS-grad,Male,Husband,Married-civ-spouse,>50K
29,Bachelors,Female,Not-in-family,Never-married,<=50K
19,HS-grad,Male,Not-in-family,Never-married,<=50K
30,Bachelors,Female,Not-in-family,Married-spouse-absent,<=50K
23,7th-8th,Female,Own-child,Never-married,<=50K
66,Bachelors,Male,Husband,Married-civ-spouse,>50K
27,11th,Male,Not-in-family,Never-married,<=50K
35,HS-grad,Male,Husband,Married-civ-spouse,<=50K
17,12th,Male,Own-child,Never-married,<=50K
27,HS-grad,Male,Not-in-family,Never-married,<=50K
27,Prof-school,Male,Not-in-family,Never-married,<=50K
44,Bachelors,Female,Wife,Married-civ-spouse,>50K
64,HS-grad,Male,Husband,Married-civ-spouse,<=50K
62,HS-grad,Female,Not-in-family,Widowed,<=50K
26,Some-college,Male,Husband,Married-civ-spouse,<=50K
40,HS-grad,Male,Unmarried,Separated,<=50K
40,Doctorate,Male,Husband,Married-civ-spouse,>50K
35,HS-grad,Female,Own-child,Divorced,<=50K
25,Bachelors,Male,Own-child,Never-married,<=50K
52,Some-college,Female,Not-in-family,Widowed,<=50K
46,Some-college,Female,Wife,Married-civ-spouse,>50K
30,HS-grad,Male,Husband,Married-civ-spouse,<=50K
52,Some-college,Male,Husband,Married-civ-spouse,>50K
28,HS-grad,Male,Not-in-family,Never-married,<=50K
17,10th,Female,Own-child,Never-married,<=50K
46,Some-college,Female,Own-child,Never-married,<=50K
45,Bachelors,Male,Not-in-family,Divorced,>50K
21,Some-college,Female,Own-child,Never-married,<=50K
18,HS-grad,Female,Wife,Married-civ-spouse,<=50K
17,11th,Male,Own-child,Never-married,<=50K
90,Some-college,Female,Unmarried,Divorced,<=50K
23,Some-college,Male,Not-in-family,Never-married,<=50K
41,Bachelors,Male,Husband,Married-civ-spouse,>50K
19,Some-college,Male,Own-child,Never-married,<=50K
69,HS-grad,Male,Husband,Married-civ-spouse,<=50K
23,Assoc-acdm,Female,Unmarried,Never-married,<=50K
28,Some-college,Male,Not-in-family,Never-married,<=50K
37,Assoc-acdm,Male,Husband,Married-civ-spouse,>50K
57,HS-grad,Male,Husband,Married-civ-spouse,<=50K
30,Some-college,Male,Not-in-family,Never-married,<=50K
48,HS-grad,Female,Unmarried,Separated,<=50K
73,HS-grad,Female,Other-relative,Widowed,<=50K
25,5th-6th,Male,Other-relative,Never-married,<=50K
33,Masters,Male,Not-in-family,Never-married,>50K
36,HS-grad,Male,Husband,Married-civ-spouse,<=50K
28,HS-grad,Male,Husband,Married-civ-spouse,<=50K
57,HS-grad,Female,Unmarried,Divorced,<=50K
31,Some-college,Female,Unmarried,Never-married,<=50K
35,9th,Male,Own-child,Divorced,<=50K
40,HS-grad,Female,Not-in-family,Divorced,<=50K
32,Some-college,Female,Own-child,Never-married,<=50K
35,Bachelors,Male,Not-in-family,Never-married,<=50K
26,HS-grad,Female,Unmarried,Never-married,<=50K
27,Some-college,Female,Own-child,Separated,<=50K
17,10th,Female,Own-child,Never-married,<=50K
29,Some-college,Female,Not-in-family,Never-married,<=50K
18,11th,Female,Own-child,Never-married,<=50K
20,Some-college,Male,Not-in-family,Never-married,<=50K
69,HS-grad,Male,Husband,Married-civ-spouse,<=50K
18,Some-college,Female,Not-in-family,Never-married,<=50K
56,HS-grad,Female,Not-in-family,Never-married,<=50K
40,Some-college,Female,Unmarried,Separated,<=50K
46,Some-college,Male,Not-in-family,Divorced,<=50K
41,12th,Male,Husband,Married-civ-spouse,<=50K
53,Some-college,Female,Unmarried,Widowed,<=50K
50,Masters,Male,Husband,Married-civ-spouse,>50K
23,11th,Male,Own-child,Never-married,<=50K
40,Bachelors,Male,Not-in-family,Married-spouse-absent,>50K
54,Some-college,Male,Husband,Married-civ-spouse,>50K
45,Some-college,Female,Not-in-family,Divorced,<=50K
53,HS-grad,Male,Husband,Married-civ-spouse,>50K
17,11th,Male,Own-child,Never-married,<=50K
50,Bachelors,Female,Not-in-family,Divorced,>50K
22,Bachelors,Male,Not-in-family,Never-married,<=50K
30,Bachelors,Male,Unmarried,Never-married,<=50K
40,Bachelors,Male,Husband,Married-civ-spouse,<=50K
36,Masters,Male,Not-in-family,Never-married,<=50K
25,Assoc-acdm,Male,Not-in-family,Never-married,<=50K
29,HS-grad,Male,Husband,Married-civ-spouse,<=50K
29,Bachelors,Male,Own-child,Never-married,<=50K
22,Bachelors,Female,Not-in-family,Never-married,<=50K
56,Bachelors,Female,Unmarried,Divorced,<=50K
60,Masters,Male,Husband,Married-civ-spouse,>50K
37,HS-grad,Male,Husband,Married-civ-spouse,<=50K
53,7th-8th,Female,Not-in-family,Divorced,<=50K
23,Some-college,Female,Own-child,Never-married,<=50K
18,HS-grad,Female,Other-relative,Never-married,<=50K
36,Some-college,Female,Not-in-family,Divorced,<=50K
67,HS-grad,Male,Husband,Married-civ-spouse,>50K
31,HS-grad,Male,Not-in-family,Never-married,<=50K
26,Bachelors,Male,Husband,Married-civ-spouse,>50K
18,11th,Female,Other-relative,Never-married,<=50K
45,Masters,Female,Unmarried,Divorced,<=50K
64,11th,Male,Husband,Married-civ-spouse,<=50K
